ID|CITY|COUN|SUBJ|SEX|AGE|RELI|PRAC|FOCC|MOCC|FIEL|EMOT|WHEN|LONG|INTS|ERGO|TROPHO|TEMPER|EXPRES|MOVE|EXP1|EXP2|EXP10|PARAL|CON|EXPC|PLEA|PLAN|FAIR|CAUS|COPING|MORL|SELF|RELA|VERBAL|NEUTRO|Field1|Field3|Field2|MYKEY|SIT|STATE|
191083|1|19|83|2|24|8|2|6|1|1|7|1|2|1|2|1|1|2|0|0|0|0|0|2|2|3|3|2|1|5|1|1|1|0|1|guilt|2|1|1910837|When I arrived home late at night.  I know that my mother gets á worried and this made me feel angry.|1|
201001|1|20|1|2|33|2|1|8|1|8|1|1|4|4|0|0|1|2|0|1|0|0|0|1|3|1|1|1|1|5|1|3|3|0|0|joy|4|4|2010011|When I spoke to my daughter and wished her luck for the á examinations she was about to take.|1|
201001|1|20|1|2|33|2|1|8|1|8|2|3|4|4|2|0|1|1|0|0|1|0|1|1|1|3|3|3|4|2|1|1|2|0|1|fear|4|4|2010012|When I was told that my daughter, who is at a boarding school, á was very ill and that they needed me there the same day.|1|
201001|1|20|1|2|33|2|1|8|1|8|3|4|1|2|0|1|0|1|0|0|0|0|0|2|1|3|3|2|3|5|3|1|2|1|1|anger|1|2|2010013|One day in a clinic, the father of a child came in and assaulted á a colleague for something that she had not done deliberately.|1|
201001|1|20|1|2|33|2|1|8|1|8|4|2|4|4|1|1|1|2|0|0|1|0|1|1|2|3|3|3|4|1|1|1|2|0|2|sadness|4|4|2010014|When I was told that my uncle had passed away.|1|
201001|1|20|1|2|33|2|1|8|1|8|5|2|3|2|0|1|0|2|0|0|0|0|0|3|1|3|3|2|3|2|2|1|2|0|1|disgust|3|2|2010015|The transport to pick us up for lunch was always late and the á driver made the same excuse every day.|1|
201001|1|20|1|2|33|2|1|8|1|8|6|1|1|3|2|0|0|1|0|0|0|0|0|1|1|3|3|3|4|1|3|1|2|3|0|shame|1|3|2010016|One day when I came back home, I found my favourite dish broken.  á I blamed the servant for it, later I found out that it was not á the servant but my daughter who had broken it.|1|
201001|1|20|1|2|33|2|1|8|1|8|7|2|4|2|0|0|1|1|1|0|0|0|0|2|1|3|3|1|1|5|3|1|1|2|0|guilt|4|2|2010017|When I did not give back a text book to a friend in time.|1|
201002|1|20|2|1|20|6|2|6|1|3|1|3|3|3|0|0|1|0|0|0|0|0|0|0|2|1|1|0|4|4|0|2|0|0|0|joy|3|3|2010021|When a cousin of mine was discharged from the hospital after       á a long illness.  I had thought that this illness would never end.|1|
201002|1|20|2|1|20|6|2|6|1|3|2|4|3|3|0|0|1|1|0|0|0|0|1|0|1|3|0|3|3|1|3|2|0|0|0|fear|3|3|2010022|When a man who had a knife grabbed me and threatened me with it,   á during my holidays in Monze.á |1|
201002|1|20|2|1|20|6|2|6|1|3|3|1|2|2|3|0|0|1|0|0|0|0|0|1|1|0|2|0|4|5|3|3|1|2|0|anger|2|2|2010023|A certain friend tried to push me off a seat in a very violent á way for no apparent reason.  It may be that he was excited about á something.|1|
201002|1|20|2|1|20|6|2|6|1|3|4|4|3|2|0|0|0|0|0|0|0|0|0|1|1|3|0|3|3|3|3|0|0|0|0|sadness|3|2|2010024|When the neighbour of a friend of mine was stabbed to death by á thieves in Kabwe.  They stole his van.|1|
201002|1|20|2|1|20|6|2|6|1|3|5|4|1|2|0|0|0|1|0|0|0|0|0|1|1|3|0|0|2|4|2|0|2|1|0|disgust|1|2|2010025|When we were young, a friend of mine tried to dissect a frog while  á we were playing near his home.|1|
201002|1|20|2|1|20|6|2|6|1|3|6|3|4|3|1|0|0|0|0|0|0|0|0|1|1|2|0|0|1|4|2|2|2|3|0|shame|4|3|2010026|The time I shouted at most of my friends at a party.  It was as if á  all my friends had done something wrong, or may be it was the á influence of the beer.|1|
201002|1|20|2|1|20|6|2|6|1|3|7|3|3|2|0|0|0|0|1|0|0|0|0|1|1|2|0|0|2|4|1|0|2|0|0|guilt|3|2|2010027|When I blamed my niece for misplacing my book, she denied having á touched or seen it but I carried on insisting that it was her.|1|
201003|1|20|3|1|22|6|2|2|6|5|1|4|4|4|0|0|1|2|1|1|1|0|0|1|1|1|1|1|4|1|1|3|3|3|1|joy|4|4|2010031|After going through much shame, I became a Christian and á something new happened in my heart.  Joy that overflows was á manifest in me.|1|
201003|1|20|3|1|22|6|2|2|6|5|2|4|4|2|1|0|1|1|0|0|0|0|0|1|1|2|1|1|1|2|1|1|0|0|0|fear|4|2|2010032|When I was about six years old, I mistook a cat for a leopard      á when it entered my room at night.|1|
201003|1|20|3|1|22|6|2|2|6|5|3|4|4|2|1|0|2|0|1|0|0|1|0|3|1|3|1|3|2|5|3|1|1|1|0|anger|4|2|2010033|When a person the same age as me insisted that I call him á \Mister\".  I refused to succumb, but he persisted and I got angry á|as he had belittled me."|1|
201003|1|20|3|1|22|6|2|2|6|5|4|4|3|3|2|0|1|3|0|0|1|0|1|1|2|3|3|3|4|1|3|1|1|1|1|sadness|3|3|2010034|When I lost my father on the 25th of September,1970.  He died of á a sore on the leg.|1|
201003|1|20|3|1|22|6|2|2|6|5|5|4|4|4|1|1|0|1|1|0|0|1|1|3|3|3|3|3|2|5|1|1|1|2|1|disgust|4|4|2010035|When I failed the grade 7 twice and only passed it the third á time.|1|
201003|1|20|3|1|22|6|2|2|6|5|6|4|4|2|1|0|0|0|1|0|0|1|0|1|1|2|1|1|2|5|3|1|1|1|0|shame|4|2|2010036|I was going around with a foreigner's wife and my entire family á got to know about it, this was just when I had become a á Christian.|1|
201003|1|20|3|1|22|6|2|2|6|5|7|4|3|2|1|1|1|2|1|0|0|0|0|3|3|2|3|1|3|3|1|1|1|1|1|guilt|3|2|2010037|When they found out that I was absent from school, I had gone to á the girl's secondary school.|1|
201004|1|20|4|1|20|7|1|8|6|2|1|4|4|4|0|0|1|1|0|1|0|0|0|1|3|1|1|1|0|4|1|3|3|0|0|joy|4|4|2010041|When I first passed a job interview.|1|
201004|1|20|4|1|20|7|1|8|6|2|2|4|4|4|1|0|0|1|0|0|0|0|0|3|1|3|3|1|1|2|1|1|2|0|0|fear|4|4|2010042|I was almost caught in the girls hostel by the security men, I á would have been expelled from school had I been caught.|1|
201004|1|20|4|1|20|7|1|8|6|2|3|4|3|4|0|0|0|1|0|0|0|0|0|2|1|3|3|3|3|5|3|0|1|1|0|anger|3|4|2010043|When I was accused of having refused to do some hostel work while á I was at school.  Actually I had not been allocated any work.|1|
201004|1|20|4|1|20|7|1|8|6|2|4|3|4|4|0|0|0|0|0|0|0|0|0|1|2|3|3|3|4|4|1|2|2|0|0|sadness|4|4|2010044|A friend of mine could not make it back to Unza after having á failed the exams.|1|
201004|1|20|4|1|20|7|1|8|6|2|5|2|1|2|0|0|0|0|0|0|0|0|0|3|1|3|2|1|2|4|1|0|2|0|0|disgust|1|2|2010045|I usually come back home early but this day I came home back late á to find some visitors at my place.|1|
201004|1|20|4|1|20|7|1|8|6|2|6|3|4|3|0|0|0|1|0|0|0|0|0|3|1|3|3|1|1|5|3|1|1|0|0|shame|4|3|2010046|I got pass marks in the H.S.S compulsory courses while most á people performed well.|1|
201004|1|20|4|1|20|7|1|8|6|2|7|3|3|2|0|1|0|1|0|0|0|0|0|1|1|3|3|1|4|5|1|1|1|2|1|guilt|3|2|2010047|I destroyed my step-brother's bedsheets by mistake, they were the á only ones he had.|1|
201006|1|20|6|1|19|6|1|6|6|2|1|3|3|2|0|0|1|1|0|1|0|0|0|2|3|1|1|1|1|3|1|3|2|3|0|joy|3|2|2010061|When I heard that I had made it to the second year at UNZA.|1|
201006|1|20|6|1|19|6|1|6|6|2|2|4|1|4|1|0|0|1|0|0|0|0|0|3|1|3|2|3|3|5|3|2|2|0|0|fear|1|4|2010062|When my father's home was to be broken into by thieves who had á guns.|1|
201006|1|20|6|1|19|6|1|6|6|2|3|2|4|4|1|0|0|1|0|0|0|0|0|2|1|1|3|3|2|2|3|1|1|2|0|anger|4|4|2010063|When a friend tried to back bite me on false grounds.  This made á me wonder if he was a really a good friend.|1|
201006|1|20|6|1|19|6|1|6|6|2|4|4|4|4|2|0|1|1|0|0|1|0|0|1|1|3|2|3|4|4|3|2|2|3|1|sadness|4|4|2010064|When my girlfriend's nephew passed away.|1|
201006|1|20|6|1|19|6|1|6|6|2|5|4|4|2|2|0|0|1|0|0|0|0|0|1|1|3|3|1|2|5|3|1|2|3|0|disgust|4|2|2010065|When someone whom I trusted, disappointed me terribly.|1|
201006|1|20|6|1|19|6|1|6|6|2|6|4|3|1|0|0|0|1|0|0|0|0|0|3|1|3|2|2|2|4|3|1|2|0|0|shame|3|1|2010066|I was with my colleagues and we met an elderly man who was very á drunk, as he approached us he started to undress.|1|
201006|1|20|6|1|19|6|1|6|6|2|7|3|1|3|1|0|2|0|0|0|0|0|0|2|1|1|2|3|1|4|3|1|2|3|0|guilt|1|3|2010067|When I lied to my mum, who later came to know that what I had á been teling her was false.|1|
201007|1|20|7|1|21|2|2|8|8|5|1|4|4|2|0|0|1|3|1|1|0|0|2|1|1|1|1|1|4|5|1|3|3|3|0|joy|4|2|2010071|When I hooked a girl in Kitwe.  She was very beautiful for my á standards, a rare bird of this kind accepted me as a boyfriend.|1|
201007|1|20|7|1|21|2|2|8|8|5|2|4|4|4|0|0|1|3|1|0|0|1|2|1|1|3|0|3|2|3|3|0|0|3|0|fear|4|4|2010072|When someone tried to bewitch me and my friends at night.|1|
201007|1|20|7|1|21|2|2|8|8|5|3|4|1|4|1|1|2|4|1|1|0|0|1|1|1|1|1|3|4|5|1|3|3|3|1|anger|1|4|2010073|When I was victimized for running away with a girl who was á somebody else's wife and niece at the same time.  I was very á angry over this issue because I was told to pay him money after á having been punished for it. |1|
201007|1|20|7|1|21|2|2|8|8|5|4|4|4|4|0|1|2|3|1|1|0|0|2|1|3|1|1|3|3|4|3|0|1|3|1|sadness|4|4|2010074|1976, Soweto uprising in South Africa and the racist Gout's á reaction to the students demands concerning the educational á system.|1|
201007|1|20|7|1|21|2|2|8|8|5|5|4|4|2|0|0|1|4|0|1|0|1|2|1|1|2|2|1|3|3|0|2|2|3|0|disgust|4|2|2010075|When I got  grade \C\" in M160 at the end of my first year at á|UNZA.  I had expected a \"C+\" or a \"B\" as M160 is easy, going by my á|capacity in mathematics."|1|
201007|1|20|7|1|21|2|2|8|8|5|6|4|4|4|1|0|2|2|1|0|0|1|1|1|1|0|1|0|3|2|3|3|0|2|0|shame|4|4|2010076|When I was found urinating, behind a toilet instead of inside it, á by my class mates and the teachers.  I was told to pick up my own á urine from the wet soil, I did it.|1|
201007|1|20|7|1|21|2|2|8|8|5|7|4|4|2|1|0|1|3|1|0|0|0|2|1|1|2|0|1|1|5|0|0|0|1|0|guilt|4|2|2010077|When my uncle found me having sexual intercourse with a distant á relative of mine in the sitting room, on the couch.  I failed to á stop and get up, I carried on.|1|
201008|1|20|8|1|20|2|1|4|1|1|1|3|2|4|0|0|1|1|0|1|0|0|0|2|3|1|0|1|1|3|0|3|0|0|0|joy|2|4|2010081|When I was accepted for further education, here at the á university.|1|
201008|1|20|8|1|20|2|1|4|1|1|2|3|2|4|1|0|0|0|0|0|0|0|0|1|1|3|0|3|0|4|0|1|0|0|0|fear|2|4|2010082|When I was walking at night, I saw fire suspended in the air and á it was split into several segments by something I could not see.  á I suspected that it was witch-craft.|1|
201008|1|20|8|1|20|2|1|4|1|1|3|4|4|4|0|1|0|1|0|0|1|0|0|2|1|3|0|3|2|1|3|0|1|0|2|anger|4|4|2010083|When I was accused by my brother of having stolen a 5 kwatcha á note from my mother's bag.  I was beaten up for this, the money á was found later.|1|
201008|1|20|8|1|20|2|1|4|1|1|4|3|4|2|1|0|0|1|0|0|0|0|0|1|0|3|0|0|0|1|0|1|0|2|0|sadness|4|2|2010084|When I received a message that my brother was seriously ill and á was in hospital.|1|
201008|1|20|8|1|20|2|1|4|1|1|5|4|4|3|0|0|0|0|0|0|0|0|0|1|1|3|3|3|2|5|2|1|1|0|0|disgust|4|3|2010085|When I was refused a transfer from my school to another, simply á because it was far away from my house.|1|
201008|1|20|8|1|20|2|1|4|1|1|6|4|3|2|1|0|0|0|1|0|0|0|0|0|1|3|1|1|1|2|1|1|2|0|0|shame|3|2|2010086|When I was taking an exam in grade 5.  The examinator found me á with a note-book and accused me of copying, All the students á laughed at me.|1|
201008|1|20|8|1|20|2|1|4|1|1|7|4|1|2|0|0|1|1|0|0|0|0|1|2|2|2|2|1|1|5|0|1|1|0|0|guilt|1|2|2010087|When I was caught stealing mangoes in a certain compound.|1|
201009|1|20|9|2|21|6|1|8|1|5|1|1|1|1|0|0|1|1|1|1|0|0|0|1|2|1|1|1|1|3|1|3|3|3|0|joy|1|1|2010091|When I got first division in the exams before leaving school.|1|
201009|1|20|9|2|21|6|1|8|1|5|2|2|2|3|3|1|1|1|1|0|0|0|0|1|1|3|3|3|4|1|2|1|1|2|1|fear|2|3|2010092|When I went to town in a double dekker bus.  The bus was about to á fall on the way when the driver controlled it.  It had almost á fallen.|1|
201009|1|20|9|2|21|6|1|8|1|5|3|4|2|4|4|1|2|4|1|0|0|0|3|1|1|3|1|2|2|2|2|1|1|3|1|anger|2|4|2010093|When I was in form 3, my aunts lied to my daddy telling him that á I had told them that I was pregnant.  My daddy  told my mother á and she asked me if it was true.  I was very angry with my aunts.|1|
201009|1|20|9|2|21|6|1|8|1|5|4|3|4|4|0|1|0|4|0|0|1|0|0|1|2|3|3|3|4|1|1|1|2|0|2|sadness|4|4|2010094|When I received a letter telling me that my mother was very ill.|1|
201009|1|20|9|2|21|6|1|8|1|5|5|2|1|2|1|1|0|3|0|0|0|0|0|1|1|3|2|3|3|4|3|1|1|1|1|disgust|1|2|2010095|When a drunkard, in town yelled at me saying that I was a á prostitute.|1|
201009|1|20|9|2|21|6|1|8|1|5|6|3|4|3|1|2|0|4|1|0|1|0|0|1|2|3|3|3|2|1|3|1|2|0|3|shame|4|3|2010096|My brother came to see me and found me with a boy friend.  When á my boyfriend greeted him, he did not answer and instead started á shouting at me and scolding me in the prescence of my boyfriend.|1|
201009|1|20|9|2|21|6|1|8|1|5|7|2|1|1|0|0|0|1|0|0|0|0|0|1|1|2|2|2|1|5|2|1|2|1|0|guilt|1|1|2010097|When I went to my room-mate's drawer to see if she had an iron  á which I could use, she came in.  I felt guilty as she may have á thought that I had been stealing.|1|
201010|1|20|10|2|32|2|2|2|8|8|1|4|4|3|0|0|1|1|0|1|0|0|1|1|3|1|1|1|4|4|1|3|3|0|0|joy|4|3|2010101|When I had my four children.|1|
201010|1|20|10|2|32|2|2|2|8|8|2|3|4|4|0|1|0|0|0|0|0|0|0|1|2|3|2|1|4|1|3|1|2|1|1|fear|4|4|2010102|When two of my children were critically ill with measles.|1|
201010|1|20|10|2|32|2|2|2|8|8|3|1|4|3|1|0|0|1|0|0|0|0|0|1|1|3|3|2|3|1|3|2|2|0|0|anger|4|3|2010103|When I got a low grade in an administration course.|1|
201010|1|20|10|2|32|2|2|2|8|8|4|2|3|2|0|0|0|1|0|0|0|0|0|1|2|2|0|2|1|4|3|3|1|0|0|sadness|3|2|2010104|When I got divorced from my husband after ten years of marriage.|1|
201010|1|20|10|2|32|2|2|2|8|8|5|2|4|2|1|0|0|1|0|0|0|0|0|1|1|3|2|3|2|4|3|2|1|1|0|disgust|4|2|2010105|When my mother betrayed me by obtaining money from my husband á when we were separated - pending divorce.|1|
201010|1|20|10|2|32|2|2|2|8|8|6|1|3|2|0|1|0|0|0|0|0|0|0|0|1|3|0|1|1|4|3|2|2|1|1|shame|3|2|2010106|When I gave my boyfriend a brush-off.|1|
201010|1|20|10|2|32|2|2|2|8|8|7|3|3|1|0|1|0|0|0|0|0|0|0|2|1|3|0|2|1|5|2|1|2|1|1|guilt|3|1|2010107|When I beat up my son for having beaten up his sister.|1|
201011|1|20|11|2|19|8|2|6|1|2|1|3|3|3|2|0|0|1|0|1|0|0|0|1|2|1|1|1|1|3|0|3|0|0|0|joy|3|3|2010111|This happened when I went to check my first year results, I had  á thought that I would fail and I found that I had a clear pass in á all my courses.|1|
201011|1|20|11|2|19|8|2|6|1|2|2|4|3|4|4|1|1|4|0|0|1|1|1|1|1|3|2|3|3|2|3|3|1|2|2|fear|3|4|2010112|When I woke up at night to find a fire spreading towards the bed á -rooms.  I was very frightened as I realized that I faced death.|1|
201011|1|20|11|2|19|8|2|6|1|2|3|1|1|4|4|1|2|1|0|0|0|1|0|1|1|3|2|3|2|5|1|0|2|3|1|anger|1|4|2010113|When a friend of mine was trying to make a fool out of me.|1|
201011|1|20|11|2|19|8|2|6|1|2|4|3|4|4|2|1|0|2|0|0|1|0|1|1|1|3|3|3|4|1|3|2|1|1|2|sadness|4|4|2010114|I experienced this emotion when my friend committed suicide after á we had spent the afternoon playing and discussing life and it's á problems.|1|
201011|1|20|11|2|19|8|2|6|1|2|5|2|3|4|1|1|0|2|0|0|0|0|0|1|1|3|2|1|3|1|3|0|1|0|1|disgust|3|4|2010115|When I heard of the assassination of the Indian prime-minister, á Indira Gandhi.|1|
201011|1|20|11|2|19|8|2|6|1|2|6|2|4|2|2|1|0|0|1|0|0|0|1|2|1|3|3|3|1|3|0|1|0|0|1|shame|4|2|2010116|When I got drunk at a party and made a fool of myself by á vomitting all over the place and insulting the people who were á there with me.|1|
201011|1|20|11|2|19|8|2|6|1|2|7|3|4|3|2|1|1|2|0|0|0|0|0|3|1|3|3|1|1|1|3|1|2|0|1|guilt|4|3|2010117|When I was caught sneaking back into the house at night after á having  gone to a disco without permission.|1|
201012|1|20|12|2|28|2|1|7|6|6|1|4|4|3|2|0|1|1|0|1|0|0|0|3|2|1|1|1|1|4|1|3|2|1|0|joy|4|3|2010121|When I was told that I had passed the exams.|1|
201012|1|20|12|2|28|2|1|7|6|6|2|4|4|4|4|1|0|1|0|1|0|0|0|0|1|3|3|3|3|1|3|1|1|0|1|fear|4|4|2010122|When a thief broke into my house at night.|1|
201012|1|20|12|2|28|2|1|7|6|6|3|4|4|3|1|1|0|1|0|0|0|0|0|1|1|3|3|3|2|4|0|0|2|1|1|anger|4|3|2010123|When my sister broke my china tea set.|1|
201012|1|20|12|2|28|2|1|7|6|6|4|4|4|4|1|1|0|1|0|0|1|0|0|2|1|3|3|3|4|1|0|0|0|0|2|sadness|4|4|2010124|I felt very sad when my son died after a short illness.|1|
201012|1|20|12|2|28|2|1|7|6|6|5|4|4|3|1|1|0|1|0|0|0|0|0|3|2|3|0|2|0|4|3|0|1|1|1|disgust|4|3|2010125|I met my best friend's husband with a prostitute.|1|
201012|1|20|12|2|28|2|1|7|6|6|6|4|4|2|1|1|0|1|0|0|0|0|0|2|2|2|2|0|1|2|1|0|2|0|1|shame|4|2|2010126|When I failed to answer a simple question.|1|
201012|1|20|12|2|28|2|1|7|6|6|7|4|3|2|1|0|0|1|0|0|0|0|0|3|1|3|0|0|2|2|3|1|2|0|0|guilt|3|2|2010127|My brother wanted money but I refused to give it to him, two days á later he stole it from my father.|1|
201013|1|20|13|1|21|6|1|8|1|3|1|4|3|4|2|0|1|2|1|1|0|0|2|2|2|1|1|1|4|1|1|3|3|2|0|joy|3|4|2010131|When I learnt that I was selected for form I.|1|
201013|1|20|13|1|21|6|1|8|1|3|2|4|4|4|4|0|2|3|1|0|0|1|1|3|1|3|3|3|4|3|3|1|1|1|0|fear|4|4|2010132|When I was nearly beaten up by the brother of my girlfriend.|1|
201013|1|20|13|1|21|6|1|8|1|3|3|3|1|2|3|0|2|3|1|0|0|1|2|3|1|3|3|3|2|3|3|1|1|0|0|anger|1|2|2010133|When I heard that my girlfriend was talking behind my back and á looking down on me.|1|
201013|1|20|13|1|21|6|1|8|1|3|4|2|4|3|0|1|2|0|0|0|0|0|0|3|1|3|3|2|4|4|3|3|2|1|1|sadness|4|3|2010134|When a friend, who has been with me at school, failed to make it á to UNZA.|1|
201013|1|20|13|1|21|6|1|8|1|3|5|3|2|1|0|0|1|1|0|0|0|0|0|2|1|3|3|2|1|5|2|1|2|2|0|disgust|2|1|2010135|When my girlfriend told me that she was no longer interested in á me.|1|
201013|1|20|13|1|21|6|1|8|1|3|6|4|1|2|1|0|0|1|0|0|0|0|0|3|1|3|3|2|1|1|1|2|2|2|0|shame|1|2|2010136|I choked on a cold drink in front of girls who were strangers.|1|
201013|1|20|13|1|21|6|1|8|1|3|7|4|4|4|4|2|0|3|1|0|0|1|1|3|1|3|3|2|2|1|2|1|1|2|2|guilt|4|4|2010137|When I was caught with my girlfriend in the house at night.|1|
201014|1|20|14|2|21|2|2|6|1|2|1|4|4|4|1|0|1|1|0|1|0|0|0|1|2|1|1|1|1|4|1|3|3|2|0|joy|4|4|2010141|When I passed the grade 7 exam.|1|
201014|1|20|14|2|21|2|2|6|1|2|2|4|4|4|2|0|0|1|0|0|1|0|0|2|1|3|3|3|4|1|0|0|0|1|1|fear|4|4|2010142|When I was told by the doctor, after many months of coughing, á that I had tuberculosis.|1|
201014|1|20|14|2|21|2|2|6|1|2|3|3|3|3|0|1|0|0|0|0|0|0|0|3|1|3|3|3|2|4|3|2|1|2|1|anger|3|3|2010143|When a cousin of mine took my bottle of T.B tablets, put water in á it and threw it in the dust-bin.|1|
201014|1|20|14|2|21|2|2|6|1|2|4|4|4|4|3|1|0|1|0|0|1|0|0|1|1|3|3|3|4|1|0|0|0|3|2|sadness|4|4|2010144|This happened when one of my uncles died just whan I was á planning to go and visit him during the next holidays.|1|
201014|1|20|14|2|21|2|2|6|1|2|5|3|4|4|2|0|0|0|0|0|0|0|0|3|1|3|3|3|2|3|3|1|1|0|0|disgust|4|4|2010145|When I realized that my closest friend had said bad things about á me when I was not around and had betrayed me by making friends á with my boyfriend's other girl.|1|
201014|1|20|14|2|21|2|2|6|1|2|6|4|4|4|3|0|1|1|0|0|1|0|0|2|1|3|3|3|1|2|3|1|1|2|1|shame|4|4|2010146|When five of my friends at the secondary school found out the bad á things that I had been saying about them.|1|
201014|1|20|14|2|21|2|2|6|1|2|7|4|4|4|1|0|1|1|0|0|1|0|0|1|2|1|3|1|2|5|3|1|1|0|1|guilt|4|4|2010147|When my mother returned from a holiday, I told her a lie i.e my á father had brought another woman home while she was away.|1|
201015|1|20|15|1|33|1|1|8|1|9|1|4|3|4|1|0|1|1|0|1|0|0|0|1|3|2|1|0|1|5|0|3|2|2|0|joy|3|4|2010151|The time I qualified to enter secondary school.|1|
201015|1|20|15|1|33|1|1|8|1|9|2|4|1|4|3|1|1|1|0|0|0|0|0|0|1|3|0|0|4|3|2|0|0|0|1|fear|1|4|2010152|One evening I saw the old guard-man I knew, change into something á inhuman for about 5-10 seconds, this really frightened me.|1|
201015|1|20|15|1|33|1|1|8|1|9|3|1|3|4|1|1|0|1|1|0|0|0|2|1|1|3|2|3|4|5|3|1|1|3|1|anger|3|4|2010153|When I was mistakenly accused of being a thief when I accidently á gave a fake coin at a counter.  I realized this before I handed á over the coin, but the man called me a thief and called a á witness.|1|
201015|1|20|15|1|33|1|1|8|1|9|4|3|4|4|0|1|0|0|1|0|0|0|0|2|1|3|0|3|2|4|3|0|1|2|1|sadness|4|4|2010154|The day I woke up to find that a kitten I had wanted to keep had á been eaten by the neighbour's dogs.  It had been locked out by my á wife who claimed that it had dirtied the sheets.|1|
201015|1|20|15|1|33|1|1|8|1|9|5|4|3|3|1|1|0|0|0|0|0|0|0|2|2|3|0|2|3|1|3|0|0|0|1|disgust|3|3|2010155|The day I was forced to use a public convenience place in town.  á It was so filthy that it really made me sick.|1|
201015|1|20|15|1|33|1|1|8|1|9|6|4|1|2|1|1|0|0|0|0|0|0|0|2|1|2|2|0|4|1|3|1|0|0|1|shame|1|2|2010156|My mother caught me stealing some food when I was a young á boy.|1|
201015|1|20|15|1|33|1|1|8|1|9|7|3|4|4|0|0|0|0|0|0|0|0|0|2|2|3|0|2|2|3|2|0|1|0|0|guilt|4|4|2010157|When I gave in to what my wife wanted and locked the cat out, it á was killed by the dogs.|1|
201016|1|20|16|1|21|6|1|8|8|2|1|4|4|3|3|0|1|1|0|1|0|0|1|1|1|1|1|1|2|4|1|3|3|1|0|joy|4|3|2010161|I felt joy when I came to know Christ.  That is when I became a á Christian.|1|
201016|1|20|16|1|21|6|1|8|8|2|2|4|3|3|3|0|1|1|1|0|1|0|1|3|1|3|3|0|2|5|3|1|1|2|1|fear|3|3|2010162|When I broke the window pane of my next door neighbour's house.|1|
201016|1|20|16|1|21|6|1|8|8|2|3|2|3|4|2|0|0|2|0|0|0|0|2|2|1|3|0|2|2|5|3|2|1|1|0|anger|3|4|2010163|When my brother did not send me the transport money to resume      á my studies in time at UNZA.|1|
201016|1|20|16|1|21|6|1|8|8|2|4|4|4|4|2|2|0|3|1|0|0|0|1|1|2|3|0|1|4|1|3|1|2|1|2|sadness|4|4|2010164|When I heard that my nephew had passed away.|1|
201016|1|20|16|1|21|6|1|8|8|2|5|4|4|4|1|0|2|2|0|0|0|0|1|2|1|3|3|3|2|2|2|1|1|1|0|disgust|4|4|2010165|When my father thought that I was an unrelaible son.|1|
201016|1|20|16|1|21|6|1|8|8|2|6|4|4|3|2|0|1|1|1|0|1|0|0|3|1|3|2|2|2|4|2|1|1|0|1|shame|4|3|2010166|When I stole a book in class and the teacher caught me, the rest á of the class laughed at my attempt.|1|
